"zpid","city","zipcode","latitude","longitude","propertyTaxRate","garageSpaces","hasAssociation","hasCooling","hasGarage","hasHeating","hasSpa","hasView","homeType","parkingSpaces","yearBuilt","latestPrice","numPriceChanges","latest_saledate","latest_salemonth","latest_saleyear","numOfAppliances","numOfParkingFeatures","numOfPatioAndPorchFeatures","numOfSecurityFeatures","numOfWaterfrontFeatures","lotSizeSqFt","livingAreaSqFt","numOfPrimarySchools","numOfElementarySchools","numOfMiddleSchools","numOfHighSchools","avgSchoolDistance","avgSchoolRating","avgSchoolSize","MedianStudentsPerTeacher","numOfBathrooms","numOfBedrooms","numOfStories"
70985134,"austin",78717,30.4918556213379,-97.7648239135742,2.21,3,"True","True","True","True","False","True","Single Family",3,2005,599000,1,"2019-11-19",11,2019,5,3,1,0,0,10022,3871,1,0,1,1,1.73333333333333,8,1479,16,4,5,2
52830628,"austin",78717,30.4941329956055,-97.768684387207,2.21,0,"True","True","False","True","False","False","Single Family",0,2001,438000,1,"2019-07-09",7,2019,2,2,0,2,0,8232,3033,1,0,1,1,1.96666666666667,8,1479,16,3,4,2
185218123,"austin",78717,30.4961624145508,-97.7827453613281,2.21,2,"True","True","True","True","False","True","Single Family",2,2001,290000,1,"2019-08-05",8,2019,5,3,1,1,0,5967,1624,1,0,1,1,1.96666666666667,8.33333333333333,1481,16,2,4,1
80109118,"austin",78717,30.4944038391113,-97.7619552612305,2.21,2,"True","True","True","True","False","True","Single Family",2,2006,460000,1,"2020-07-31",7,2020,4,3,1,0,0,11761.2,2584,1,0,1,1,1.63333333333333,8,1479,16,3,4,1
70985118,"austin",78717,30.4916610717773,-97.7626037597656,2.21,2,"True","True","True","True","False","False","Single Family",2,2005,378000,1,"2018-08-03",8,2018,6,3,0,0,0,7753,2304,1,0,1,1,1.56666666666667,8,1479,16,2,3,1
70985115,"austin",78717,30.4915943145752,-97.7631225585938,2.21,2,"True","True","True","True","True","True","Single Family",2,2005,485000,3,"2018-07-25",7,2018,2,3,0,0,0,7013,3350,1,0,1,1,1.66666666666667,8,1479,16,3,5,2
70985113,"austin",78717,30.4915523529053,-97.7634735107422,2.21,2,"True","True","True","True","False","True","Single Family",2,2006,450000,2,"2019-05-08",5,2019,3,3,0,0,0,8712,2903,1,0,1,1,1.66666666666667,8,1479,16,4,4,2
80111607,"austin",78717,30.5005531311035,-97.7627563476562,2.21,6,"True","True","True","True","False","False","Single Family",6,2006,450000,2,"2020-11-16",11,2020,3,3,1,2,0,7840,2235,1,0,1,1,2.6,8.33333333333333,1481,16,3,3,1
111967591,"austin",78717,30.5016403198242,-97.7562866210938,2.21,2,"True","True","True","True","False","False","Single Family",2,2015,584910,1,"2018-05-31",5,2018,2,3,0,0,0,12196.8,2654,1,0,1,1,1.56666666666667,8,1479,16,3,3,2
89662588,"austin",78717,30.5049152374268,-97.7630844116211,2.21,0,"True","True","False","True","False","True","Single Family",0,2008,575000,4,"2019-05-10",5,2019,3,2,0,0,0,10890,4316,1,0,1,1,2.43333333333333,8.33333333333333,1481,16,5,5,2
88015582,"austin",78717,30.4921035766602,-97.7668685913086,2.21,3,"True","True","True","True","False","False","Single Family",3,2007,467000,5,"2019-04-30",4,2019,4,3,0,0,0,8755,3020,1,0,1,1,1.83333333333333,8,1479,16,3,4,2
67004076,"austin",78717,30.5031318664551,-97.7557220458984,2.21,0,"True","True","False","True","True","True","Single Family",0,2003,6e+05,4,"2019-07-01",7,2019,3,2,0,0,0,9844,4116,1,0,1,1,1.53333333333333,7.66666666666667,1524,16,4,6,2
111970072,"austin",78717,30.5009498596191,-97.7560119628906,2.21,0,"True","True","False","True","False","False","Single Family",0,2013,479997,5,"2018-09-28",9,2018,2,2,0,0,0,9060,2637,1,0,1,1,1.56666666666667,8,1479,16,3,4,2
70977569,"austin",78717,30.5059871673584,-97.7604217529297,2.21,2,"True","True","True","True","False","True","Single Family",2,2005,915000,3,"2020-08-11",8,2020,5,3,2,2,0,15246,4870,1,0,1,1,1.8,7.66666666666667,1524,16,4,5,2
111970068,"austin",78717,30.4998092651367,-97.7571563720703,2.21,0,"True","True","False","True","False","False","Single Family",0,2013,399999,5,"2018-10-16",10,2018,3,2,0,0,0,7405,2016,1,0,1,1,1.5,8,1479,16,2,3,1
111968068,"austin",78717,30.500732421875,-97.7568054199219,2.21,3,"True","True","True","True","False","True","Single Family",3,2014,499000,1,"2019-04-15",4,2019,3,3,0,0,0,11325.6,2490,1,0,1,1,1.56666666666667,8,1479,16,3,4,1
70977568,"austin",78717,30.5013160705566,-97.7604751586914,2.21,2,"True","True","True","True","False","True","Single Family",2,2005,429000,6,"2018-09-15",9,2018,3,3,0,0,0,11761.2,4172,1,0,1,1,2.7,8.33333333333333,1481,16,4,5,2
70977566,"austin",78717,30.5035552978516,-97.7606735229492,2.21,0,"True","True","False","True","False","True","Single Family",0,2005,575000,2,"2019-12-11",12,2019,7,2,2,3,0,10454,3403,1,0,1,1,2.63333333333333,8.33333333333333,1481,16,4,4,2
111967058,"austin",78717,30.4995365142822,-97.7563247680664,2.21,2,"True","True","True","True","False","False","Single Family",2,2012,515000,1,"2020-05-15",5,2020,3,3,1,0,0,9975,2474,1,0,1,1,1.5,8,1479,16,3,3,1
67011558,"austin",78717,30.4959335327148,-97.7622680664062,2.21,3,"True","True","True","True","False","False","Single Family",3,2004,549999,3,"2020-07-06",7,2020,7,3,2,2,0,9040,3450,1,0,1,1,1.66666666666667,8,1479,16,3,4,2
70985554,"austin",78717,30.5013103485107,-97.7781829833984,2.21,0,"True","True","False","True","False","False","Single Family",0,2005,350000,1,"2019-09-19",9,2019,4,2,0,2,0,5880,1920,1,0,1,1,1.9,8.33333333333333,1481,16,2,3,1
88019544,"austin",78717,30.4962997436523,-97.7657775878906,2.21,2,"True","True","True","True","False","False","Single Family",2,2004,539000,1,"2020-09-24",9,2020,5,3,2,1,0,17859.6,3225,1,0,1,1,1.83333333333333,8,1479,16,4,4,2
67004044,"austin",78717,30.5037956237793,-97.7564315795898,2.21,3,"True","True","True","True","False","True","Single Family",3,2003,595000,1,"2020-05-29",5,2020,4,3,2,2,0,10367,3555,1,0,1,1,1.53333333333333,7.66666666666667,1524,16,4,5,2
70985539,"austin",78717,30.5022392272949,-97.7784423828125,2.21,2,"True","True","True","True","False","False","Single Family",2,2005,369000,5,"2019-07-02",7,2019,5,3,1,2,0,6926,1904,1,0,1,1,1.9,8.33333333333333,1481,16,2,3,1
88014537,"austin",78717,30.4958362579346,-97.7590484619141,2.21,2,"True","True","True","True","False","False","Single Family",2,2004,359000,4,"2018-06-12",6,2018,3,3,0,0,0,6795,2281,1,0,1,1,1.46666666666667,8,1479,16,2,3,1
88028532,"austin",78717,30.4961395263672,-97.7598419189453,2.21,0,"True","True","False","True","False","False","Single Family",0,2003,359900,1,"2019-04-26",4,2019,4,2,0,0,0,10018,1844,1,0,1,1,1.53333333333333,8,1479,16,2,3,1
80124030,"austin",78717,30.4924087524414,-97.7663726806641,2.21,3,"True","True","True","True","False","True","Single Family",3,2006,515000,1,"2018-04-03",4,2018,4,3,0,0,0,17859.6,3279,1,0,1,1,1.8,8,1479,16,4,5,1
70985529,"austin",78717,30.5006103515625,-97.7790451049805,2.21,2,"True","True","True","True","False","True","Single Family",2,2005,375000,4,"2020-06-01",6,2020,7,3,2,2,0,7927,1939,1,0,1,1,1.93333333333333,8.33333333333333,1481,16,2,4,1
67004027,"austin",78717,30.5059871673584,-97.7586975097656,2.21,0,"True","True","False","True","False","False","Single Family",0,2003,629000,3,"2018-04-11",4,2018,3,2,0,0,0,11325.6,3735,1,0,1,1,1.7,7.66666666666667,1524,16,3.5,5,2
80124525,"austin",78717,30.5044326782227,-97.7657852172852,2.21,3,"True","True","True","True","False","True","Single Family",3,2007,8e+05,2,"2018-06-05",6,2018,3,3,0,0,0,11325.6,4828,1,0,1,1,2.36666666666667,8.33333333333333,1481,16,5,5,2
70985518,"austin",78717,30.4978828430176,-97.7794723510742,2.21,0,"True","True","False","True","False","True","Single Family",0,2005,375000,1,"2019-08-09",8,2019,3,2,2,1,0,6569,2012,1,0,1,1,2,8.33333333333333,1481,16,2,4,1
70985511,"austin",78717,30.5028076171875,-97.7661437988281,2.21,0,"True","True","False","True","False","True","Single Family",0,2005,499000,5,"2019-12-19",12,2019,5,2,1,2,0,7492,3376,1,0,1,1,2.36666666666667,8.33333333333333,1481,16,4,5,1
67004007,"austin",78717,30.4995555877686,-97.7834014892578,2.21,0,"True","True","False","True","False","True","Single Family",0,2003,349990,2,"2019-09-16",9,2019,7,2,1,1,0,7670,2160,1,0,1,1,1.8,8.33333333333333,1481,16,2,3,1
70985503,"austin",78717,30.5013656616211,-97.766960144043,2.21,2,"True","True","True","True","False","False","Single Family",2,2005,532665,1,"2018-12-06",12,2018,1,3,0,0,0,9496,4005,1,0,1,1,2.36666666666667,8.33333333333333,1481,16,4,6,2
67005002,"austin",78717,30.5055980682373,-97.7608337402344,2.21,0,"True","True","False","True","False","False","Single Family",0,2003,710000,1,"2018-12-14",12,2018,3,2,0,0,0,8276,4200,1,0,1,1,2.6,8.33333333333333,1481,16,4,4,2
60336000,"austin",78717,30.495096206665,-97.7668228149414,2.21,3,"True","True","True","True","False","False","Single Family",3,2002,599000,4,"2019-10-18",10,2019,7,3,2,1,0,15246,3600,1,0,1,1,1.9,8,1479,16,4,5,1
29547857,"austin",78717,30.487678527832,-97.734992980957,2.21,6,"True","True","True","True","False","True","Single Family",6,1999,305000,3,"2018-09-05",9,2018,6,3,0,0,0,9844,1846,1,0,1,1,1.16666666666667,7.66666666666667,1785,16,2,3,1
121721846,"austin",78717,30.4874858856201,-97.728645324707,2.21,0,"True","True","False","True","False","True","Single Family",0,2014,394900,1,"2019-10-15",10,2019,3,2,1,1,0,5227,2157,1,0,1,1,1.36666666666667,8.33333333333333,1913,16,3,4,2
96633841,"austin",78717,30.4893035888672,-97.7277297973633,2.21,2,"True","True","True","True","False","False","Single Family",2,2012,395000,2,"2020-07-28",7,2020,4,3,2,0,0,5619,1878,1,0,1,1,1.36666666666667,8.33333333333333,1913,16,2,3,1
96632834,"austin",78717,30.4883441925049,-97.7279739379883,2.21,3,"True","True","True","True","True","True","Single Family",3,2013,599997,5,"2018-08-10",8,2018,6,3,0,0,0,9800,3954,1,0,1,1,1.36666666666667,8.33333333333333,1913,16,4,4,2
185213816,"austin",78717,30.4878692626953,-97.7434692382812,2.21,2,"True","True","True","True","False","False","Single Family",2,1993,410000,2,"2020-10-07",10,2020,7,3,2,4,0,7840,2538,1,0,1,1,1.43333333333333,7.66666666666667,1785,16,3,4,2
29616300,"austin",78717,30.4908275604248,-97.7338256835938,2.21,0,"True","True","False","True","False","False","Single Family",0,2000,375000,1,"2018-06-15",6,2018,3,2,0,0,0,13939.2,2954,1,0,1,1,0.966666666666667,7.66666666666667,1785,16,3,4,2
29616293,"austin",78717,30.4897613525391,-97.7348327636719,2.21,0,"True","True","False","True","False","False","Single Family",0,2000,417900,1,"2019-07-01",7,2019,3,2,0,0,0,9975,3354,1,0,1,1,1.06666666666667,7.66666666666667,1785,16,3,5,2
96644292,"austin",78717,30.4900741577148,-97.7270660400391,2.21,0,"True","True","False","True","False","False","Single Family",0,2012,429900,2,"2019-03-20",3,2019,3,2,0,0,0,5532,2674,1,0,1,1,1.36666666666667,8.33333333333333,1913,16,4,4,2
29616196,"austin",78717,30.4867038726807,-97.7327041625977,2.21,2,"True","True","True","True","True","False","Single Family",2,2000,450000,3,"2020-12-09",12,2020,4,3,1,1,0,8363,3043,1,0,1,1,1.16666666666667,7.66666666666667,1785,16,2.5,4,2
250825272,"austin",78717,30.488468170166,-97.7538986206055,2.21,4,"True","True","True","True","True","True","Single Family",4,2018,659000,1,"2020-10-30",10,2020,1,3,2,1,0,7143,3146,1,0,1,1,1.23333333333333,8,1479,16,3,4,2
29596740,"austin",78717,30.4862861633301,-97.7419357299805,2.21,2,"True","True","True","True","False","False","Single Family",2,1999,265000,10,"2018-03-01",3,2018,4,3,0,0,0,6403,3302,1,0,1,1,1.4,7.66666666666667,1785,16,3,4,2
29596727,"austin",78717,30.4870166778564,-97.7413177490234,2.21,0,"True","True","False","True","False","False","Single Family",0,1997,288900,6,"2018-09-28",9,2018,3,2,0,0,0,7797,1830,1,0,1,1,1.4,7.66666666666667,1785,16,2,3,1
29616220,"austin",78717,30.4897918701172,-97.7331237792969,2.21,2,"True","True","True","True","False","False","Single Family",2,2001,479900,2,"2020-09-03",9,2020,3,3,1,1,0,9016,3374,1,0,1,1,1.03333333333333,7.66666666666667,1785,16,3,4,2
29596718,"austin",78717,30.4852619171142,-97.7427215576172,2.21,2,"True","True","True","True","False","True","Single Family",2,1999,440000,1,"2020-05-01",5,2020,7,3,1,0,0,7723,3635,1,0,1,1,1.5,7.66666666666667,1785,16,3,5,2
89652711,"austin",78717,30.4882164001465,-97.7251434326172,2.21,2,"True","True","True","True","False","True","Single Family",2,2012,514000,2,"2018-11-30",11,2018,6,3,0,0,0,7143,3744,1,0,1,1,1.43333333333333,8.33333333333333,1913,16,4,4,2
121724709,"austin",78717,30.4853591918945,-97.7269973754883,2.21,2,"True","True","True","True","True","True","Single Family",2,2014,475000,2,"2020-10-20",10,2020,4,3,4,6,0,4791,2545,1,0,1,1,1.5,8.33333333333333,1913,16,4,4,2
121720206,"austin",78717,30.4872913360596,-97.7286758422852,2.21,0,"True","True","False","True","False","False","Single Family",0,2016,425000,1,"2019-02-05",2,2019,3,2,0,0,0,4761,2674,1,0,1,1,1.4,8.33333333333333,1913,16,3,4,2
29616205,"austin",78717,30.4880924224854,-97.7331237792969,2.21,0,"True","True","False","True","False","False","Single Family",0,2000,365000,1,"2019-08-12",8,2019,3,2,1,0,0,13939.2,2916,1,0,1,1,1.13333333333333,7.66666666666667,1785,16,4,5,2
29616201,"austin",78717,30.48756980896,-97.7328491210938,2.21,2,"True","True","True","True","False","False","Single Family",2,2001,399999,4,"2018-04-19",4,2018,3,3,0,0,0,10890,2773,1,0,1,1,1.13333333333333,7.66666666666667,1785,16,4,4,2
96633691,"austin",78717,30.4876918792725,-97.727912902832,2.21,3,"True","True","True","True","False","True","Single Family",3,2013,7e+05,1,"2020-04-29",4,2020,3,3,2,1,0,9757,3779,1,0,1,1,1.4,8.33333333333333,1913,16,4,4,2
29616174,"austin",78717,30.4884777069092,-97.7347717285156,2.21,2,"True","True","True","True","False","False","Single Family",2,2001,214900,6,"2020-06-29",6,2020,4,3,3,1,0,9278,2588,1,0,1,1,1.1,7.66666666666667,1785,16,3,4,2
29596674,"austin",78717,30.4866218566894,-97.7405014038086,2.21,2,"True","True","True","True","False","False","Single Family",2,2000,370000,2,"2020-03-25",3,2020,3,3,1,0,0,8755,2584,1,0,1,1,1.33333333333333,7.66666666666667,1785,16,3,4,2
29596658,"austin",78717,30.4886589050293,-97.7408752441406,2.21,2,"True","True","True","True","False","False","Single Family",2,2000,342900,1,"2019-02-26",2,2019,8,3,0,0,0,6534,2853,1,0,1,1,1.3,7.66666666666667,1785,16,3,4,2
89662156,"austin",78717,30.4901676177979,-97.7252349853516,2.21,2,"True","True","True","True","False","True","Single Family",2,2010,340000,1,"2019-04-23",4,2019,4,3,0,0,0,6098,1886,1,0,1,1,1.4,8.33333333333333,1913,16,2,3,1
29596656,"austin",78717,30.4884262084961,-97.7405548095703,2.21,0,"True","True","False","True","False","False","Single Family",0,1998,290000,4,"2019-04-18",4,2019,4,2,0,0,0,7405,1949,1,0,1,1,1.3,7.66666666666667,1785,16,3,3,2
29596652,"austin",78717,30.4879169464111,-97.7410278320312,2.21,0,"True","True","False","True","False","False","Single Family",0,1997,399900,2,"2019-08-26",8,2019,4,2,0,0,0,8434,2609,1,0,1,1,1.3,7.66666666666667,1785,16,3,4,2
121719648,"austin",78717,30.4846038818359,-97.7279205322266,2.21,2,"True","True","True","True","False","True","Single Family",2,2016,425000,1,"2019-04-04",4,2019,3,3,0,0,0,2500,2584,1,0,1,1,1.46666666666667,8.33333333333333,1913,16,4,4,2
29596646,"austin",78717,30.4880142211914,-97.7404174804688,2.21,0,"True","True","False","True","False","False","Single Family",0,1999,305000,1,"2018-06-08",6,2018,7,2,0,0,0,8102,2484,1,0,1,1,1.3,7.66666666666667,1785,16,3,4,2
29596627,"austin",78717,30.4870872497559,-97.738525390625,2.21,2,"True","True","True","True","False","False","Single Family",2,1996,450000,4,"2019-10-01",10,2019,3,3,1,0,0,8842,3286,1,0,1,1,1.26666666666667,7.66666666666667,1785,16,3,5,2
29587126,"austin",78717,30.4892406463623,-97.7402267456055,2.21,2,"True","True","True","True","True","True","Single Family",2,1994,299500,5,"2020-03-20",3,2020,4,3,2,0,0,12196.8,2746,1,0,1,1,1.2,7.66666666666667,1785,16,3,4,2
29575609,"austin",78717,30.4885845184326,-97.7388763427734,2.21,0,"True","True","False","True","False","False","Single Family",0,1986,335000,3,"2018-02-15",2,2018,4,2,0,0,0,18295.2,2911,1,0,1,1,1.23333333333333,7.66666666666667,1785,16,3.5,4,2
121724604,"austin",78717,30.4866771697998,-97.7297973632812,2.21,2,"True","True","True","True","False","False","Single Family",2,2015,349000,4,"2018-08-11",8,2018,4,3,0,0,0,4138,2157,1,0,1,1,1.4,8.33333333333333,1913,16,3,3,2
29575593,"austin",78717,30.4895267486572,-97.7393035888672,2.21,0,"True","True","False","True","False","True","Single Family",0,1986,334890,1,"2019-08-20",8,2019,3,2,3,2,0,7187,1739,1,0,1,1,1.2,7.66666666666667,1785,16,2,3,1
29561590,"austin",78717,30.4847526550293,-97.7403945922852,2.21,0,"False","True","False","True","False","False","Single Family",0,1978,424900,1,"2019-12-16",12,2019,2,2,2,1,0,30927.6,2422,1,0,1,1,1.43333333333333,7.66666666666667,1785,16,3,4,2
29575582,"austin",78717,30.4906158447266,-97.7408599853516,2.21,0,"True","True","False","True","False","False","Single Family",0,1985,279000,1,"2018-06-29",6,2018,3,2,0,0,0,7187,1528,1,0,1,1,1.2,7.66666666666667,1785,16,2,4,1
121720079,"austin",78717,30.4862651824951,-97.7283935546875,2.21,0,"True","True","False","True","False","False","Single Family",0,2016,349900,7,"2020-02-01",2,2020,3,2,1,0,0,4486,1416,1,0,1,1,1.43333333333333,8.33333333333333,1913,16,2,2,1
121722076,"austin",78717,30.4878902435303,-97.7294082641602,2.21,2,"True","True","True","True","False","False","Single Family",2,2015,324900,4,"2018-04-13",4,2018,3,3,0,0,0,3702,1586,1,0,1,1,1.36666666666667,8.33333333333333,1913,16,2,2,1
121721574,"austin",78717,30.4851760864258,-97.729133605957,2.21,2,"True","True","True","True","False","True","Single Family",2,2017,355000,1,"2020-04-21",4,2020,6,3,1,1,0,7056,1416,1,0,1,1,1.46666666666667,8.33333333333333,1913,16,2,2,1
96633071,"austin",78717,30.4869937896729,-97.7270431518555,2.21,2,"True","True","True","True","False","False","Single Family",2,2013,749500,5,"2020-05-29",5,2020,3,3,0,0,0,8886,4574,1,0,1,1,1.4,8.33333333333333,1913,16,5,5,2
29587068,"austin",78717,30.4879474639892,-97.7441329956055,2.21,2,"True","True","True","True","False","True","Single Family",2,1989,239900,8,"2018-10-24",10,2018,3,3,0,0,0,7187,2548,1,0,1,1,1.46666666666667,7.66666666666667,1785,16,4,4,2
29587064,"austin",78717,30.4886169433594,-97.7444076538086,2.21,2,"True","True","True","True","False","False","Single Family",2,1993,399000,1,"2020-05-05",5,2020,6,3,0,0,0,14374.8,2638,1,0,1,1,1.46666666666667,7.66666666666667,1785,16,3,4,2
121721061,"austin",78717,30.486213684082,-97.729606628418,2.21,2,"True","True","True","True","False","False","Single Family",2,2016,395000,4,"2018-03-30",3,2018,2,3,0,0,0,4356,2697,1,0,1,1,1.43333333333333,8.33333333333333,1913,16,3,4,2
29587051,"austin",78717,30.488468170166,-97.7432250976562,2.21,0,"True","True","False","True","False","False","Single Family",0,1994,389900,6,"2020-10-08",10,2020,4,2,0,0,0,6882,3368,1,0,1,1,1.36666666666667,7.66666666666667,1785,16,3,4,1
29587049,"austin",78717,30.4883556365967,-97.7436904907227,2.21,2,"True","True","True","True","True","True","Single Family",2,1994,450000,1,"2020-06-08",6,2020,8,3,2,4,0,7100,2985,1,0,1,1,1.43333333333333,7.66666666666667,1785,16,3,4,2
121721045,"austin",78717,30.4860610961914,-97.7295303344727,2.21,2,"True","True","True","True","False","False","Single Family",2,2015,399500,5,"2018-09-29",9,2018,3,3,0,0,0,4704,2652,1,0,1,1,1.43333333333333,8.33333333333333,1913,16,4,4,2
29587039,"austin",78717,30.4878883361816,-97.7424621582031,2.21,0,"True","True","False","True","False","False","Single Family",0,1988,319900,4,"2018-08-24",8,2018,4,2,0,0,0,8712,2951,1,0,1,1,1.36666666666667,7.66666666666667,1785,16,3,4,2
29587034,"austin",78717,30.4878425598144,-97.7422027587891,2.21,0,"True","True","False","True","False","False","Single Family",0,1998,347777,1,"2019-06-13",6,2019,5,2,1,1,0,7971,2408,1,0,1,1,1.36666666666667,7.66666666666667,1785,16,3,3,2
185214031,"austin",78717,30.4851589202881,-97.7413864135742,2.21,2,"True","True","True","True","False","False","Single Family",2,1998,399000,1,"2020-03-30",3,2020,3,3,2,1,0,10890,3234,1,0,1,1,1.43333333333333,7.66666666666667,1785,16,3,4,2
